university,messages,views,comments,forwards,date
СПбГУ,"24 ноября в Санкт-Петербургском государственном университете пройдет День абитуриента — масштабное мероприятие для поступающих на программы всех уровней образования, родителей абитуриентов, участников интеллектуальных соревнований, проводимых СПбГУ.

На мероприятии вы сможете:
▫узнать подробнее об образовательных программах СПбГУ, преимуществах обучения, о научной деятельности, об общежитиях и стипендиях
▫ознакомиться с олимпиадами и конкурсами, проводимыми Университетом
▫поучаствовать в профориентационном мастер-классе от Психологической клиники СПбГУ
▫познакомиться с музейными коллекциями Университета
▫задать все интересующие вас вопросы о Санкт-Петербургском университете

📌 Программа мероприятия
📌 Регистрация

🗓 24 ноября 2024
⏱ 12:00—17:00
📍г. Санкт-Петербург, Университетская наб., д. 7/9, здание Двенадцати коллегий (вход с Менделеевской линии, д. 2)

🚌 Как добраться на общественном транспорте:
От метро «Василеостровская» и «Спортивная» на автобусе № 24, троллейбусе № 28 до остановки «Университет»

🚙 Как добраться на автомобиле:
Санкт-Петербург, Университетская наб., д.7/9, здание Двенадцати коллегий, точка на карте: 59.943 180, 30.297 433

❗Обращаем внимание, что допуск в здания Университета участников мероприятий осуществляется строго при предъявлении документов, удостоверяющих личность

До встречи в СПбГУ! ✨",1343.0,0,11.0,2024-11-20 16:48:16+00:00
СПбГУ,"💥Вы ждали — мы сделали 

➡️Вышел новый номер журнала «Санкт‑Петербургский университет». Вы узнаете о работе вакцин, причинах страха людей перед прививками и влиянии брака на супругов.

Последний тираж найдёте на стойках в коридоре Главного здания #СПбГУ. А ещё мы есть на онлайн-сервисах «Литрес» и «Строки».

➿➿➿➿➿➿➿

📸Фото номера — сайгак у артезиана — места разлива воды из артезианских скважин. Туда животные приходят не только утолить жажду, но и пообщаться. Зоологи Университета Карина Каренина и Андрей Гилёв уже больше 10 лет изучают поведение этих антилоп.",1089.0,0,3.0,2024-11-20 15:21:04+00:00
СПбГУ,"День открытых дверей образовательных программ магистратуры по направлениям Экономика, Бизнес-информатика, Управление персоналом, Финансы и кредит,  Наукоемкие технологии и экономика инноваций.

21 ноября в СПбГУ состоится День открытых дверей образовательных программ магистратуры по направлениям Экономика, Бизнес-информатика, Управление персоналом, Финансы и кредит, Наукоемкие технологии и экономика инноваций.

В рамках мероприятия будущие студенты смогут узнать об образовательных программах, особенностях поступления, преимуществах обучения, практиках, стажировках, научных исследованиях, карьерных перспективах и многом другом.

Регистрация
📆 21 ноября 2024
🕕 17:00
📍 г. Санкт-Петербург, ул. Таврическая, д. 21-25, Актовый зал

📹 Трансляция 

Обращаем внимание, что допуск в здания Университета участников мероприятий осуществляется строго при предъявлении документов, удостоверяющих личность.

До встречи ✨",1235.0,0,4.0,2024-11-19 18:33:27+00:00
СПбГУ,"🎓19 ноября в России отмечается День преподавателя высшей школы. Дата праздника выбрана неслучайно. Именно в этот день родился выдающийся русский учёный и просветитель, один из основоположников отечественного образования — Михаил Ломоносов.  
 
Спустя три столетия преподаватели #СПбГУ сохраняют традиции высококлассного российского образования и модернизируют подходы к обучению универсантов.

🥹Несмотря на различия в выбранных профессиях, всех наших выпускников объединяет главное: любовь к своей работе, которую они унаследовали от наставников. О том, как оставаться примером для своих учеников, рассказала заслуженный учитель РФ, профессор СПбГУ Анна Карцова, которая преподаёт в Университете уже почти 40 лет.",970.0,0,6.0,2024-11-19 12:55:26+00:00
СПбГУ,,1285.0,0,2.0,2024-11-19 10:50:04+00:00
СПбГУ,,1445.0,0,2.0,2024-11-19 10:50:04+00:00
СПбГУ,,1230.0,0,2.0,2024-11-19 10:50:04+00:00
СПбГУ,,1260.0,0,2.0,2024-11-19 10:50:04+00:00
СПбГУ,,1221.0,0,2.0,2024-11-19 10:50:04+00:00
СПбГУ,"🔬 Исследования, которые гарантируют прорыв: в Санкт-Петербургском университете состоялась церемония открытия экосистемного образовательного проекта «Квантовая неделя в Санкт-Петербурге»

Открывая марафон знаний о квантах, первый проректор по молодежной политике и организации приема Александр Бабич обратился к школьникам и студентам. 

Вы должны посмотреть, как устроена современная наука, что в ней есть интересного. Она должна вас увлечь, зажечь искру. И в дальнейшем, я надеюсь, вы сделаете выбор в пользу профессии ученого-исследователя и впишете свое имя в историю российских и мировых исследований.

🎓 В течение четырех дней ведущие ученые Университета, специалисты Российского квантового центра и эксперты «Росатом — Квантовые технологии» (ООО «СП ""Квант""») проведут более 40 уроков и практикумов.",1072.0,0,2.0,2024-11-19 10:50:04+00:00
СПбГУ,"СПбГУ вошёл в топ-100 университетов мира по направлению «Математика»📣

В этом году были рассмотрены более 5 тыс. университетов из 96 стран, включая 18 российских вузов.

◻️Учёные-математики #СПбГУ входят в 2% самых цитируемых исследователей мира по версии издательства Elsevier. Один из них — профессор Университета, руководитель ведущей научной школы РФ в области математики и механики член корреспондент РАН Николай Кузнецов. 

◻️За последние десять лет команда СПбГУ пять раз одержала победу в одном из самых престижных математических соревнований мира — Международной студенческой олимпиаде по математике (IMC). В этом году студенты завоевали золото, обогнав конкурентов из Германии, Польши, Испании, Франции, Армении, Сингапура и других стран.",1561.0,0,10.0,2024-11-16 10:31:06+00:00
СПбГУ,"Итоги конкурса стучатся в ваши телеграмы🤛

Украшать ноябрьский Петербург будут: 

🩷Катя Сидорова

🩷Евгения Харчевникова

🩷Маргарита Певнева

🎊Поздравляем и спасибо всем за участие. Сегодня модно быть умным, поэтому следите за новостями. Кто знает, может следующая футболка станет именно вашей🤪",1354.0,0,1.0,2024-11-15 13:45:34+00:00
СПбГУ,,3613.0,0,7.0,2024-10-07 15:07:46+00:00
СПбГУ,,3621.0,0,7.0,2024-10-07 15:07:46+00:00
СПбГУ,,3354.0,0,7.0,2024-10-07 15:07:46+00:00
СПбГУ,,3335.0,0,8.0,2024-10-07 15:07:45+00:00
СПбГУ,,3275.0,0,7.0,2024-10-07 15:07:45+00:00
СПбГУ,,3319.0,0,7.0,2024-10-07 15:07:45+00:00
СПбГУ,,3011.0,0,7.0,2024-10-07 15:07:45+00:00
СПбГУ,,3084.0,0,7.0,2024-10-07 15:07:45+00:00
СПбГУ,"Ровно месяц назад стартовал наш замечательный фестиваль и, кажется, наступил идеальный момент вспомнить его 😋

📸 Да-да, наши фотографы закончили отсматривать и обрабатывать фотографии и теперь мы готовы показать их вам!

Вместе с вами мы прошли через:
• уютные вечера
• интеллектуальные соревнования
• лекции и путь к саморазвитию
• проверки на спортивность и выносливость
• невероятные эмоции
• много музыки и сумасшедшие танцы 💃

И, спустя столько времени, мы хотим признаться: мы любим вас — студентов СПбГУ, уже невероятно скучаем и с нетерпением ждём следующего года! 🔥

Не прощаемся,
Ваши организаторы SPbU Student Fest",3003.0,0,7.0,2024-10-07 15:07:45+00:00
СПбГУ,"🏆 Наш фестиваль не обошелся без ярких спортивных турниров, наполнявших азартом игроков и зрителей в течение всего дня!

Благодарим за помощь в организации Балтийских орланов | Спортклуб СПбГУ — без их помощи и вклада в фестиваль получилось бы не так круто и мощно, как мы сделали это вместе 😏🔥

Давайте поздравим наших победителей и пожелаем всем участникам удачи в других соревнованиях!

⚽️ FIFA
1 место - Глеб Елин
2 место - Денис Ненов
3 место - Матвей Пешков

🧠 ШАШКИ
1 место - Людмила Смирнова
2 место - Афанасий Вакин
3 место - Лев Резвый

♟ ШАХМАТЫ
1 место - Лев Резвый
2 место - Эмин Аушев
3 место - Бато Эрхитуев

⚽️ ФУТБОЛ (М)
1 место - ""Чертилище""
• Никита Козгунов
• Александр Мухин
• Бегмырат Гурбанов
• Александр Сергеев
• Владислав Гудукин
• Евгений Усков
• Даниил Красиков

2 место - ""ФК Драва""
• Артём Горшков
• Магомедрасул Абдурашидов
• Егор Медное
• Кирилл Путренко
• Матвей Масликов
• Владислав Третьяков
• Никита Губайдулин
• Денис Ненов

3 место - ""СИ""
• Александр Данилов
• Александр Школин
• Яромир Кудрец
• Фэн Пэнсэнь
• Евгений Чахов
• Алексей Медведев
• Борис Наталин

🏀 БАСКЕТБОЛ
1 место - «Армада (СПбГМТУ)-1»
• Илья Авдашкевич
• Алексей Ушаков
• Антон Самченко
• Ильдар Эгембергенов

2 место - «Невские Титаны»
• Иван Круглов
• Артур Хайруллин
• Роман Еремеев
• Максим Каргополов

3 место - «Seeman’s»
• Семён Кашигин
• Артём Мещерин
• Владислав Воробьев
• Даниил Ариткулов
• Фёдор Соболев

📌 Копии дипломов можно найти в обсуждении. Оригиналы можно получить по согласованию места получения в личных сообщениях сообщества.",2438.0,0,2.0,2024-10-04 15:32:37+00:00
СПбГУ,"Пока мы ждём долгожданные яркие кадры от наших фотографов, начинаем рассказывать о наших партнерах. Без них наше мероприятие точно бы не состоялось!

🥐🥗 За вкусные обеды для организаторов и победителей конкурсов нашего фестиваля точно хотим поблагодарить городская сеть ШАВЕРНО. Быстрая скорость обслуживания, доступные цены и высокое качество блюд — вот почему наш выбор пал именно на них!

Здесь можно найти шаверму в её классической интерпретации, а также приготовленную по фирменным рецептам с добавлением любимых ингредиентов, готовые обеды, донеры, хрустящие снеки и домашние морсы.

Ждем вас на вкусных перекусах в любой из 55 точках ШАВЕРНО 😋
Кстати, одна из них расположена прямо около Балтийского вокзала! 😏

Приложение AppleStore
Приложение GooglePlay",1898.0,0,0.0,2024-09-24 12:15:58+00:00
СПбГУ,,2664.0,1,8.0,2024-09-16 14:54:58+00:00
СПбГУ,готовимся к фестивалю,2581.0,0,3.0,2024-09-16 10:54:53+00:00
СПбГУ,"Началась новая неделя и наш фестиваль подошёл к концу.

Мы будем скучать по вам и с нетерпением ждать следующей встречи в сентябре ❤️‍🩹

Неделя получилась очень насыщенной, совсем скоро мы опубликуем фотографии в группе ВК и обязательно оповестим вас в посте. А сейчас пришло время поблагодарить всех, кто внёс неоценимый вклад и сделал так, чтобы этот фестиваль состоялся и запомнился всем надолго!

💬 Начнём с «пряток»: настоящая группа, будущие инди-рок-звезды, которые встретились в #спбгу и начинали как студенческий коллектив. Мы бесконечно рады видеть их на всех наших мероприятиях и очень благодарны за вчерашнее выступление!

Спасибо, «прятки»! Кстати, 1 октября у них концерт в zoccolo 2.0. Подробности в группе 😏",2054.0,0,2.0,2024-09-16 10:54:53+00:00
СПбГУ,⚡️ Потеряшки и найденыши в комментариях,1903.0,8,0.0,2024-09-15 19:21:23+00:00
СПбГУ,"""Достоверно о ВИЧ""

Уже через 5 минут начинаем один из самых важных рассказов в вашей жизни.

Не пропустите: будет очень много важной информации! 😔

📍коворкинг, 12 общежитие",2095.0,0,3.0,2024-09-15 14:26:43+00:00
СПбГУ,"Готовим подарочки на розыгрыш у сцены 🔥🔥🔥

До встречи в 17:05 с ооочень крутым ведущим, первой группой и приятными призами",2055.0,0,6.0,2024-09-15 13:34:05+00:00
СПбГУ,"Напоминаем о дневном квесте 😎
Это твой уникальный шанс проявить себе и оставить что-то памятное о SPbU Student Fest

Пиши боту и беги выполнять задания! @student_fest_2024_bot",1903.0,0,11.0,2024-09-15 12:43:10+00:00
СПбГУ,"Не бойтесь подходить к мобильной лаборатории ВИЧ-тестирования! Она работает и работает бесплатно ☺️

Бегите скорее узнать свой ВИЧ-статус и получить маленький полезный подарок!

📍общежитие #10",1719.0,0,28.0,2024-09-15 12:20:38+00:00
СПбГУ,"Для всех, кто потерялся!

Кельтские социальные танцы сейчас и бальные танцы через час проходят на красивом газончике около велопарковки ☺️",1412.0,0,3.0,2024-09-15 12:11:48+00:00
СПбГУ,"🤝 Всегда хотели узнать о волонтерстве?

Уже через пять минут расскажем вам обо всём-всём-всем в лектории #12

Приходи узнавать, как творить добро! ☺️",1556.0,0,0.0,2024-09-15 11:17:13+00:00
СПбГУ,,2873.0,0,114.0,2024-09-14 19:46:00+00:00
СПбГУ,,2836.0,0,111.0,2024-09-14 19:46:00+00:00
СПбГУ,,2601.0,0,114.0,2024-09-14 19:46:00+00:00
СПбГУ,,2612.0,0,113.0,2024-09-14 19:45:59+00:00
СПбГУ,,2485.0,0,111.0,2024-09-14 19:45:59+00:00
СПбГУ,"Ещё больше информации по завтра 🔥

❗️Обратите внимание на небольшие изменения в расписании.

❓Как мне попасть на фестиваль, если я живу не в ПУНКЕ?
• сесть на Автово на автобус 204Э / 210 и доехать до остановки ""Ректорский проезд""
• пройти на КПП рядом
• на КПП вас встретят волонтеры☺️",2458.0,2,118.0,2024-09-14 19:45:59+00:00
СПбГУ,"❗️Срочное включение: по техническим причинам мы переносим начало второго захода Ночного квеста на час. Вы начинаете не в 22:30, а в 23:30.

Приносим свои искренние извинения за доставленные неудобства.",2101.0,0,15.0,2024-09-14 18:46:56+00:00
СПбГУ,"🔥 Вы просили — мы сделали! ""Сумеркам"" быть на этом фестивале! И ещё одному фильму по вашему выбору.

Схема отработана: вы голосуете — мы включаем.

2️⃣1️⃣:0⃣0⃣ Сумерки
2️⃣3️⃣:0⃣0⃣ [голосование]",1639.0,14,34.0,2024-09-14 10:21:35+00:00
СПбГУ,"❔ Что там по завтра? Рассказываем!

1️⃣ Начнём пускать на дискотеку в 22:30. 
Напоминаем о правилах и ждём вас у входа в Институт Химии (Университетский пр., 26)

А здесь вы можете оставить свои пожелания для трек-листа. Присылайте до утра любимые песни, чтобы обязательно услышать их завтра!

2️⃣ Если вы зарегистрировались на ночной квест, но без понятия, куда вам идти — не переживайте! Ответ можно найти в билете, который пришел вам на указанную почту :)

Если вы все-таки не можете его найти, напишите нам в личные сообщения группы 💌

3️⃣ Вам очень понравились наши КИНОковоркинги, поэтому мы продолжим традицию и проведем для вас ещё один. Большое количество голосов за ""Сумерки"" убедили нас и этот фильм станет гвоздём программы ✨

4️⃣ Для всех, кто хочет расслабиться и отдохнуть проводим акустическую ночь. Берите пледы, инструменты, кружки — в этот раз играют все!

❗️Время от времени в регистрации появляются билеты на дискотеку и на ночной квест: кто-то отказывается от своих и билеты достаются другим. Поэтому следите за сайтом, забирайте свои билеты и приходите влюбляться в студенчество с нами ❤️",1809.0,2,51.0,2024-09-13 15:35:43+00:00
СПбГУ,"🍿 КИНОковоркинг вас очень впечатлил! За битвой фильмов мы наблюдали, затаив дыханик, и наконец мы готовы объявить победителей, которые будут показаны уже сегодня🎥:

1️⃣8️⃣:1️⃣5️⃣ Достать ножи (2019)
2️⃣0⃣:1️⃣5️⃣ Ла-ла-ленд (2016)

Битва между фильмами была очень серьезная, но любимчики все-таки были выявлены 🔥

Ждем вас уже сегодня! Не забывайте любимые кружки ❤️",1478.0,6,27.0,2024-09-13 12:43:24+00:00
СПбГУ,,2216.0,0,39.0,2024-09-13 08:46:32+00:00
СПбГУ,,2261.0,0,41.0,2024-09-13 08:46:32+00:00
СПбГУ,,2262.0,0,38.0,2024-09-13 08:46:32+00:00
СПбГУ,"👩‍🎓  Учиться, учиться и ещё раз учиться!

Для всех, кто заботится о себе, мы анонсируем расписание лекториев и мастер-классов на грядущее воскресенье.

Смотрите внимательно: здесь каждый найдет что-то себе по душе! ☺️

Внимание! Некоторые лекции и мастер-классы требуют регистрации, вот же они:
🟡регистрация на лекцию ""Как творить добро"" и КВИЗ ""Другое дело"" от Добро.Центра Петродворцового района;
🟡 регистрация на лекцию ""Как не потеряться в учебной рутине: строим карьеру сейчас"" от Центра Карьер СПбГУ;
🟡 регистрация на мастер-класс по театральному искусству от иммерсивного шоу ""Выражая себя"".

Влюбляйтесь в студенчество с нами,
ваши организаторы SPbU Student Fest",2274.0,7,39.0,2024-09-13 08:46:32+00:00
СПбГУ,"🎥Не хватило одного КИНОковоркинга? Приходите на второй!

Погрузитесь в атмосферу ужасно интересных фильмов вместе с друзьями✨

📅 13 сентября, 18:15 и 20:15
📍 коворкинг, общежитие №12

А чтобы вам было максимально интересно, то фильмы вы выберете сами!

За один фильм вы можете проголосовать в опросе, а второй будет выбираться на основе самого популярного комментария.

❗️Предложенный вами фильм должен соответствовать некоторым критериям: 
• в фильмах не должно быть нецензурных выражений
• минимальное количество откровенных сцен и сцен с насилием

Скорее предлагайте свои варианты фильмов и голосуйте в опросе⭐️

Ждем вас с компанией и кружками для напитков ☕️",1511.0,5,14.0,2024-09-12 16:11:38+00:00
СПбГУ,"❗Закрываем регистрацию на воскресенье завтра в 11:00 утра.

Если вы не из ПУНКа, но так и не зарегистрировались, самое время сделать это сейчас.

Регистрация: https://spbu-legend.timepad.ru/event/3023373/",2465.0,2,39.0,2024-09-11 20:44:55+00:00
СПбГУ,,1996.0,4,40.0,2024-09-11 16:26:24+00:00
СПбГУ,"Каково это быть студентом? Захватывающе, интересно, весело? 
Или, возможно, страшно, неизвестно и сложно?

Дневной квест — это уникальная возможность пройти жизненный путь первокурсника. Может, впервые, а может, и повторить...

По завершении квеста вы сможете обменять накопленные баллы на мерч! Какие баллы? Те самые, которые вы заработаете, проходя различные станции!

Заинтересованы? Тогда перейдем к главному!
 
📅 15.09.2024 в любое время с 13:00 до 18:00
🗺 ПУНК, регистрация на ярмарке

Не упустите возможность окунуться в атмосферу первого курса и сделать этот день незабываемым!",2558.0,0,32.0,2024-09-11 15:56:34+00:00
СПбГУ,,2187.0,0,2.0,2024-09-11 09:00:57+00:00
СПбГУ,"По этажу разлетается музыка,
и ты узнаешь аккорды с первого же мгновенья.
Быстро открываешь слова,
вот-вот ты уже начинаешь петь...

Напоминаем, что парапетник — самое музыкальное и самое атмосферное мероприятие неделеи — уже сегодня! 😲

Не забудь свою любимую кружечку и теплый плед! ☕️❤️

А если ты не из ПУНКа, регистрировался и не знаешь как попасть, то в этой статье кроется ответ на твой вопрос.",2422.0,0,34.0,2024-09-11 08:56:59+00:00
СПбГУ,"Вот так прошёл наш турнир ""Что? Где? Когда?"": 27 команд, полное помещение, море эмоций и невероятное интеллектуальное испытание 🔥

Влюбляйтесь в студенчество с нами!

#spbustudentfest #спбгу #студенческиебудни",1909.0,0,5.0,2024-09-10 19:18:48+00:00
СПбГУ,"Пришло время делиться расписанием нашей концертной программы!🎶

17:00-17:20  Открытие
17:20-18:00  «прятки»
18:10-19:00  «Аня из Питера»
19:10-20:00  «Завтра Брошу»
20:10-20:50  «Ловитура»
21:00-22:00  «Космонавтов нет»

Не пропустите, ведь это отличная возможность поддержать своих любимых исполнителей, познакомиться с новыми музыкантами и жанрами. Будет жарко и весело! 🔥

А пока, подписывайтесь на нас и следите за обновлениями, фестиваль уже совсем скоро!❣️

#spbustudentfest #первокурсник2024",4089.0,4,239.0,2024-09-10 16:48:54+00:00
СПбГУ,"Привет! Поясняем за дискотеку: да, места, действительно, кончились.

Мы бы тоже очень хотели, чтобы прийти мог каждый универсант: сердце главного организатора, по её же словам, обливается кровью от каждого сообщения.

Мы делаем бесплатную дискотеку на территории Университета. Так как зал ограничен, то мы не можем впустить сразу всех: в прошлом году мы уже познакомились с давкой и невероятной духотой при таком сюжете.

Мы рекомендуем зарегистрироваться на ночной квест и провести это время не менее увлекательно. Сейчас мы стараемся придумать другие развлечения на субботний вечер, чтобы каждый нашёл дело себе по душе.

Постараемся сделать побольше дискотек для вас в этом году 😉❤️ А в следующем — найти помещение побольше, чтобы вместить всех!",2277.0,4,27.0,2024-09-09 19:24:37+00:00
СПбГУ,"🕯Какие истории скрывают тёмные коридоры ночного ПУНКа? О чем молчат вечные стены университета? Страх это самая сильная и древняя эмоция, мистические загадки, тайны увлекут вас за собой. В темных углах поджидают новые повороты судьбы, а тёмная атмосфера нагнетает с каждый секундой, но способны пролить свет на эту историю... 

🔦Раскрой тайны и не поддайся страху! Регистрируйся на ночной квест уже сейчас: https://spbu-legend.timepad.ru/event/3033451/

⏰ первый поток: 20:20-22:30
⏰ второй поток: 22:30-00:40

Немного о правилах нашего квеста:
❌ запрещено распитие алкогольных напитков, а также нахождение в состоянии алкогольного опьянения;
❌ запрещено курение сигарет, в т.ч. электронных, на территории Университета;
❌ запрещено наносить вред актерам: если вам не нравятся их действия — просто скажите им об этом;
✔️ одеваться лучше в одежду, которую не жалко испачкать;
✔️ разрешено кричать, визжать, вопить, быть вне себя от ужаса или радости.

Ждём вас: будет страшшшно интересно 🔦",3229.0,2,153.0,2024-09-09 16:32:50+00:00
СПбГУ,"Я знаю, что ты хочешь,
Ты хочешь танцевать.
Ну-ну же, ну давай же! 🕺🎵

Спешим сообщить о незабываемой дискотеке, которая будет уже в эту субботу!

❗️ВАЖНО:
1. Сумки и напитки с собой брать нельзя. Угостим водой на месте 😏
2. Бегать туда-сюда не получится, будем ругаться))
Но подышать свежим воздухом возможность будет.
3. Ограничений по возрасту нет.
4. В нетрезвом состоянии нельзя.
5. Не забудь взять с собой студенческий! ☺️

Скорее регистрируйся, чтобы провести эту ночь в режиме нон-стоп вместе с нами!🤫

❗️upd: регистрация закрыта, места закончились :(",3348.0,18,146.0,2024-09-09 13:35:25+00:00
СПбГУ,"Новый для нас рубеж — 1000 участников! Очень рады и ждём всех сегодня на киноковоркинг ☺️🎉

По секрету рассказываем, что совсем-совсем скоро откроем регистрации на Ночной квест и Дискотеку 🤫",1708.0,3,3.0,2024-09-09 11:45:39+00:00
СПбГУ,"Это была очень напряженная битва крутых фильмов! 🍿И победителем в нашем соревновании за право быть фильмом на КИНОковоркинге 2024 становится… *барабанная дробь* 🥁🥁🥁

1️⃣8️⃣:0️⃣0️⃣ Головоломка 2
2️⃣0️⃣:0️⃣0️⃣ Бойцовский клуб

❓Как попасть на киновечер, если я не из ПУНКа и проходил регистрацию?

✅ Возле остановки «Ректорский проезд» находится главное КПП в ПУНК. Подходим и соообщаем, что вы есть в списках и идёте на мероприятие. Важно: приходите не раньше 17:30! Мы ждём вас в общежитии №12. На первом этаже слева располагается коворкинг, где и будет проходить наш киновечер. 

Не забудьте прихватить с собой любимые кружки для ароматного чая и уютной атмосферы нашего вечера ☺️",2714.0,0,57.0,2024-09-08 18:07:47+00:00
СПбГУ,"🎬🌟 Долгожданный КИНОковоркинг!

Ищешь идеальное место, чтобы насладиться хорошим кино в приятной компании? Тогда тебе просто обязательно посетить наш «КИНОковоркинг»!

📅 Когда: 9 сентября, 18:00 и 20:00
📍 Где: 12 общежитие, коворкинг  

Но прежде чем погрузиться в мир кино, мы хотели бы узнать ваше мнение! 👀✨ 

🎞️ Участвуйте в нашем опросе во ВКонтакте по ссылке: https://vk.com/wall-222118161_334

Первый выбранный фильм будет показан в 18:00, а второй популярности в 20:00.

Ждем вас для комфортного отдыха, приятных обсуждений и, конечно же, вкуснейших закусок! 💖🍿 

Давайте сделаем этот вечер незабываемым вместе!",2104.0,0,19.0,2024-09-07 17:37:09+00:00
СПбГУ,"Интеллектуальные игры — отличный способ провести время весело и узнать что-то новое и невероятно интересное! 😎

Мы рады анонсировать возможность провести время за игрой в КВИЗ, не выезжая за пределы ПУНКа. Собирайте друзей или регистрируйтесь в одиночку: мы обещали сделать одиночную регистрацию и мы её сделали.

Мы обещаем: будет страшшшно интересно!

📆 12.09, четверг, 18:00
📍 коворкинг, общежитие №12

P.s. Бусю в команду взять не получится 🤫",2694.0,3,26.0,2024-09-07 06:02:26+00:00
СПбГУ,"Гитара + ПУНК = Парапетник 🎸

Уже в следующую среду мы окунемся в мир гитарной музыки.

Расслабимся в дружеской атмосфере, поделимся своими любимыми песнями и насладимся красивыми мелодиями! 🎤

📍ПУНК, общежитие №14, 9 этаж  (парапет)
⏰ 11.09, среда, 18:00-22:00

Прочувствуй атмосферу вечернего ПУНКа вместе с нами! 😌",2709.0,3,30.0,2024-09-05 13:18:10+00:00
СПбГУ,"Наши сердца никак не нарадуются от таких красивых чисел!

Поздравляем нас с 800 подписчиков и ждём всех вас на лучшем фестивале этой осени!  ❤️",1908.0,0,2.0,2024-09-04 18:06:40+00:00
СПбГУ,"Студенческий фестиваль все ближе и ближе! Мы рады представить вам изюминку нашего концерта! Эти ребята точно зададут жару и прибавят атмосферного настроения нашему фестивалю 😏

«Ты пахнешь мятой в футболочке помятой»

«Космонавтов нет» — долгожданный артист нашего фестиваля, и мы уверены, что вы хотя бы раз слышали эти строки и их треки! Это не случайность, ведь музыканты завоевывают слушателей прекрасными аранжировками и искренними текстами, которые рассказывают о проблемах подросткового возраста, искренних чувствах любви и жизни.

Знай, что «У тебя самые красивые глаза» и жди незабываемых впечатлений и зажигательных треков 15-го сентября в ПУНКе на Student Fest 2024 ☺️

#spbustudentfest #СПбГУ #ПУНК #Первокурсник2024 #космонавтовнет",3913.0,2,123.0,2024-09-04 12:07:14+00:00
СПбГУ,"Размышляете как провести время весело и с пользой? Участвуйте в ""Что? Где? Когда?""!

Собирайте своих друзей, создавайте команду и спешите зарегистрировать команду в обсуждениях группы.

❗️ Количество команд ограничено. В одной команде может быть от 4 до 6 человек.

⏰ 10 сентября, 18:00
📍 матмех, читальный зал (Университетский пр., 28)

Если вдруг у вас нет команды, то пишите в комментариях в поисках единомышленников 😏

До скорой встречи через неделю на нашем лучшем фестивале СПбГУ,
Ваш организационный комитет SPbU Student Fest ♥️",2396.0,2,34.0,2024-09-03 15:01:41+00:00
СПбГУ,"На нашем концерте вас ждёт что-то по-настоящему особенное с группой «Ловитура» 😱
 
Сентябрь — один из самых красивых месяцев в любимом нами Петербурге. С группой «Ловитура» вы окунетесь в осенний уют и, несомненно, прочувствуете весь спектр эмоций. 
 
Их музыка холодна, как ливень в позднюю осень, и тепла, как первая мечта. В их композициях можно услышать отголоски китов, летящих над Невским проспектом, и яркое мгновенье, в котором фонари освещают падающий мокрый снег. 
 
Лови момент и слушай группу «Ловитура» на SPbU Student Fest!

#spbustudentfest #СПбГУ #ПУНК #первокурсник2024 #концерт #ловитура",2411.0,0,15.0,2024-09-03 10:53:30+00:00
СПбГУ,"Мы будем играть в прятки? Мы будем слушать «прятки»!

Группа «прятки» — это настоящие инди-самородки, зародившиеся в стенах ПУНКа. И совсем скоро у нас будет возможность вновь услышать их на SPbU Student Fest! 🔥

Эти ребята уже звучалина одной сцене с «GSPD», «DEAD BLONDE», «LIDA» и «Линия лжи», продолжают активно выступать на фестивалях, квартирниках, а этим летом провели свой первый сольный концерт!

В прошлом году ребята выпустили сингл «огни», а совсем недавно вышел их новый релиз «Письма старому я». Эти ребята точно достойны вашего внимания, лайков и прослушиваний 😏",1876.0,0,13.0,2024-09-02 13:04:24+00:00
СПбГУ,"🏃‍ Спорт-привет всем любителям активного образа жизни! Майкл Джордан однажды сказал: ""Самая любимая часть игры — возможность играть"". И мы рады предоставить возможность играть участникам фестиваля.

Объявляем о начале регистрации на спортивные турниры: скорее собирайте команды и вперед к первым победам в этом учебному году🥇

❗️Обязательна регистрация по ссылкам ниже ⬇️

⚽️ Футбол
👾 Шахматы, Шашки и FIFA
🏀 Баскетбол
🏐 Волейбол

[регистрация закрыта, команды набраны]

⭐️В составе вашей команды по волейболу должно быть не менее двух девушек. 

⭐️⭐️ Все участники спортивных мероприятий из числа студентов СПбГУ получат баллы по физической культуры. 

А какой вид спорта выбираешь ты? 💪 Пишите в комментариях виды спорта, которые вы бы хотели видеть на фестивале в этом или в следующем году.

Благодарим Балтийские орланы за поддержку в организации спортивных турниров.",1944.0,0,10.0,2024-09-02 09:04:21+00:00
